ID de execução;Data leitura;EPC;Origem;Destino;Situação Atual;Tipo de Movimento;Status aprovação
412264647;05/10/2022 17:50;3035E847FC2C5B8000000001;LELLO - MATRIZ SP;LELLO - FIGUEIRAS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270184;05/10/2022 18:06;3035E847FC36BE8000000001;JOGe - Matriz;JOGE - LJ 53 VILA NOVA CONCEIÇAO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270186;05/10/2022 18:06;3035E847FC36B98000000001;JOGe - Matriz;JOGE - LJ 34 RUA - GAIVOTAS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270188;05/10/2022 18:06;3035E847FC36C04000000001;JOGe - Matriz;JOGE - LJ 53 VILA NOVA CONCEIÇAO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270191;05/10/2022 18:06;3035E847FC36C40000000001;JOGe - Matriz;joge - LJ 56 SHOPPING VILLA LOBOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270192;05/10/2022 18:06;3035E847FC36B9C000000001;JOGe - Matriz;JOGE - LJ 34 RUA - GAIVOTAS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270193;05/10/2022 18:06;3035E847FC36BF4000000001;JOGe - Matriz;JOGE - LJ 53 VILA NOVA CONCEIÇAO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270195;05/10/2022 18:06;3035E847FC36BA4000000001;JOGe - Matriz;JOGE - LJ 34 RUA - GAIVOTAS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270196;05/10/2022 18:06;3035E847FC36AB4000000001;JOGe - Matriz;JOGe - LJ 04 IGUATEMI ALPHAVILLE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270198;05/10/2022 18:06;3035E847FC36B90000000001;JOGe - Matriz;JOGE - LJ 34 RUA - GAIVOTAS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270199;05/10/2022 18:06;3035E847FC36B88000000001;JOGe - Matriz;JOGE - LJ 34 RUA - GAIVOTAS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270201;05/10/2022 18:06;3035E847FC3B580000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ79 - SHOP TAMBORE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270203;05/10/2022 18:06;3035E847FC35DFC000000001;GRUPO SOMA - MATRIZ botafogo;grupo soma - ANIMALE SHOP. BOURBON POMPEIA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270204;05/10/2022 18:06;3035E847FC37D00000000001;PONTAL VERMELHO - matriz;PONTAL VERMELHO - LJ 06 LAPA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270205;05/10/2022 18:06;3035E847FC3C0E0000000001;COMMCENTER;commcenter - vargem grande paulista;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270206;05/10/2022 18:06;3035E847FC1D734000000001;INBRANDS - MATRIZ;RICHARDS RC103 - ALPHAVILLE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270208;05/10/2022 18:06;3035E847FC27A94000000001;PASHAL - MATRIZ;PASHAL - JANDIRA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270211;05/10/2022 18:06;303430D3FC57E44000001C28;;;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270214;05/10/2022 18:06;303430D3FC57E44000001C2A;;;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270216;05/10/2022 18:06;3035E847FC3ACD0000000001;GENERAL SHOPPING - MATRIZ;GENERAL SHOPPING - BARUERI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270217;05/10/2022 18:06;3035E847FC3A808000000001;DOLCE E GABBANA - DG MATRIZ SHOWROOM;DOLCE E GABBANA - DG - ALPHAVILLE BARUERI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270219;05/10/2022 18:06;3035E847FC22A58000000001;ASSAI - MATRIZ;ASSAI - 	LJ151 - JANDIRA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270221;05/10/2022 18:06;3035E847FC2C254000000001;VERZANI & SANDRINI - MATRIZ SAO PAULO;VERZANI MATRIZ SP - tambore - servicos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270223;05/10/2022 18:06;3035E847FC33F3C000000001;oab - matriz;oab - 117ª BARUERI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270224;05/10/2022 18:06;3035E847FC33F38000000001;oab - matriz;oab - 117ª BARUERI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270226;05/10/2022 18:06;3035E847FC20A8C000000001;LLINEA - MATRIZ;LNA	VGP - BUSINESS PARK;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270228;05/10/2022 18:06;3035E847FC343E4000000001;oab - matriz;oab - 240ª JANDIRA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270229;05/10/2022 18:06;3035E847FC20A7C000000001;LLINEA - MATRIZ;LNA	TOTAL EXPRESS 2 - TEX COURIER (XINGU);05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270233;05/10/2022 18:06;3035E847FC29B50000000001;ASSAI - MATRIZ;ASSAI - LJ233 - Itapevi;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270235;05/10/2022 18:06;3035E847FC3AE54000000001;BR PROPERTIES - BRPR - MATRIZ;BR PROPERTIES - BRPR - ALPHAVILLE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270236;05/10/2022 18:06;3035E847FC20A64000000001;LLINEA - MATRIZ;LNA	TOTAL EXPRESS 1 - TEX COURIER (PIRACEMA);05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270237;05/10/2022 18:06;3035E847FC34B84000000001;oab - matriz;oab - 250ª VARGEM GRANDE PAULISTA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270239;05/10/2022 18:06;3035E847FC373CC000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 41 Parque Shopping Barueri;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270240;05/10/2022 18:06;3035E847FC36AB0000000001;JOGe - Matriz;JOGe - LJ 04 IGUATEMI ALPHAVILLE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270241;05/10/2022 18:06;3035E847FC36C2C000000001;JOGe - Matriz;joge - LJ 56 SHOPPING VILLA LOBOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270242;05/10/2022 18:06;3035E847FC1CBA8000000001;INBRANDS - MATRIZ;ELLUS - SHOP VILLA LOBOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270243;05/10/2022 18:06;3035E847FC35ED0000000001;GRUPO SOMA - MATRIZ botafogo;grupo soma - ANIMALE SHOP. VILA LOBOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270247;05/10/2022 18:06;3035E847FC34310000000001;oab - matriz;oab - 198ª ITAPEVI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270249;05/10/2022 18:06;3035E847FC36BEC000000001;JOGe - Matriz;JOGE - LJ 53 VILA NOVA CONCEIÇAO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270252;05/10/2022 18:06;3035E847FC2C5AC000000001;LELLO - MATRIZ SP;LELLO SANTO ANDRÉ - CENTRO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270254;05/10/2022 18:06;3035E847FC37E14000000001;PONTAL VERMELHO - matriz;PONTAL VERMELHO - LJ 16 SHOPPING CENTRAL PLAZA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270256;05/10/2022 18:06;3035E847FC3B3B8000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ25 - TABOAO DA SERRA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270257;05/10/2022 18:06;3035E847FC3B30C000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ08 - campo limpo;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270261;05/10/2022 18:06;3035E847FC40254000000001;ASSAI - MATRIZ;ASSAI - 280 - TABOAO DA SERRA CENTRO - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270265;05/10/2022 18:06;3035E847FC233C4000000001;LLINEA - MATRIZ;LNA - GRAFICA BROGOTA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270266;05/10/2022 18:06;3035E847FC3B878000000001;FONTES DESPACHANTES - MATRIZ;FONTES DESPACHANTES - DESP DOC ESPECIALISTA - Scs;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270268;05/10/2022 18:06;3035E847FC3B440000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ39 - SHOP HELIOPOLIS CENTER;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270269;05/10/2022 18:06;3035E847FC37DF4000000001;PONTAL VERMELHO - matriz;PONTAL VERMELHO - LJ 15  Raposo Shopping Off Price;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270271;05/10/2022 18:06;3035E847FC3B2FC000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ07 - shop raposo;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270272;05/10/2022 18:06;3035E847FC2C728000000001;LELLO - MATRIZ SP;LELLO - PARQUE DA MOOCA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270274;05/10/2022 18:06;3035E847FC20914000000001;LLINEA - MATRIZ;LNA	KIM PAES;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270275;05/10/2022 18:06;3035E847FC38418000000001;SANUTRIN MATRIZ;SANUTRIN - SANFRA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270277;05/10/2022 18:06;3035E847FC36B54000000001;JOGe - Matriz;JOGE - LJ 13 SHOPPING JARDIM SUL;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270278;05/10/2022 18:06;3035E847FC3D2E4000000001;LELLO - MATRIZ SP;LELLO - MORUMBI ROQUE PETRONI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270283;05/10/2022 18:06;3035E847FC3A318000000001;BR PROPERTIES - BRPR - MATRIZ;BR PROPERTIES - BRPR - PARQUE DA CIDADE - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270286;05/10/2022 18:06;3035E847FC1EA78000000001;LLINEA - MATRIZ;LNA MERCADOCAR - SANTO AMARO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270289;05/10/2022 18:06;3035E847FC20778000000001;LLINEA - MATRIZ;LNA	AUSTEX / DANONE ITAPECERICA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270292;05/10/2022 18:06;3035E847FC3AE28000000001;BR PROPERTIES - BRPR - MATRIZ;BR PROPERTIES - BRPR - PANAMERICA PARK - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270294;05/10/2022 18:06;3035E847FC220A4000000001;ASSAI - MATRIZ;ASSAI - 	LJ85 - TEOTONIO VILELA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270295;05/10/2022 18:06;3035E847FC370FC000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 32 Shopping Interlagos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270296;05/10/2022 18:06;3035E847FC1D348000000001;INBRANDS - MATRIZ;RICHARDS RC135 - VILA NOVA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270298;05/10/2022 18:06;3035E847FC30748000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMARTFIT - ADM SP SPCVMC1 - Santa Catarina I;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270300;05/10/2022 18:06;3035E847FC33908000000001;LEO MADEIRAS - MATRIZ;leo madeiras - Interlagos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270301;05/10/2022 18:06;3035E847FC22CA8000000001;ASSAI - MATRIZ;ASSAI - 	LJ166 - SANTA CATARINA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270304;05/10/2022 18:06;3035E847FC3B1C4000000001;MEIA DE SEDA;MEIA DE SEDA - loja 63 SHOP. IBIRAPUERA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270307;05/10/2022 18:06;3035E847FC3A4C8000000001;UNIDAS - MATRIZ SP;UNIDAS - acelero - joao dias;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270309;05/10/2022 18:06;3035E847FC192C0000000001;UNIDAS - MATRIZ SP;UNIDAS - VLOS - OSASCO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270310;05/10/2022 18:06;3035E847FC19220000000001;UNIDAS - MATRIZ SP;UNIDAS - VJOD - SAO PAULO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270311;05/10/2022 18:06;"3035E847FC1931400000000
";;;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270312;05/10/2022 18:06;3035E847FC33C90000000001;UNIDAS - MATRIZ SP;UNIDAS - VLOS - OSASCO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270313;05/10/2022 18:06;3035E847FC2C38C000000001;UNIDAS - MATRIZ SP;UNIDAS - VJOD - SAO PAULO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270314;05/10/2022 18:06;3035E847FC36A90000000001;JOGe - Matriz;JOGE - LJ 03 SHOP. IBIRAPUERA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270315;05/10/2022 18:06;3035E847FC3E1AC000000001;INBRANDS - MATRIZ;TH - IBIRAPUERA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270318;05/10/2022 18:06;3035E847FC1D3B8000000001;INBRANDS - MATRIZ;RICHARDS RC13 - Ibirapuera;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270320;05/10/2022 18:06;3035E847FC35C5C000000001;grupo soma - matriz sao cristovao;grupo soma - FARM VILA NOVA CONCEICAO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270322;05/10/2022 18:06;3035E847FC35C60000000001;grupo soma - matriz sao cristovao;grupo soma - FARM VILA NOVA CONCEICAO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270324;05/10/2022 18:06;3035E847FC21714000000001;ASSAI - MATRIZ;ASSAI - 	LJ18 - JOÃO DIAS - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270325;05/10/2022 18:06;3035E847FC35C64000000001;grupo soma - matriz sao cristovao;grupo soma - FARM VILA NOVA CONCEICAO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270326;05/10/2022 18:06;3035E847FC338E4000000001;LEO MADEIRAS - MATRIZ;leo madeiras - Aeroporto;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270327;05/10/2022 18:06;3035E847FC3C888000000001;Capemisa Seguradora;CAPEMISA SEGURADORA - SAO PAULO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412270328;05/10/2022 18:06;3035E847FC30740000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCVMC3 - Av. Santa Catarina II;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277185;05/10/2022 18:43;3035E847FC30888000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCINT1 - Shopping Interlagos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277187;05/10/2022 18:43;3035E847FC3051C000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMARTFIT - ADM SP SPCVMC2 - Avenida Mascote;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277189;05/10/2022 18:43;3035E847FC30834000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCMOE1  - Gaivota;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277190;05/10/2022 18:43;3035E847FC3E774000000001;ICATU SEGUROS - MATRIZ RIO DE JANEIRO;ICATU SEGUROS - RIO DE JANEIRO - SAO PAULO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277191;05/10/2022 18:43;3035E847FC36C10000000001;JOGe - Matriz;joge - LJ 54 VILA MARIANA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277192;05/10/2022 18:43;3035E847FC30680000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCMOE5 - Bem-te-vi;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277193;05/10/2022 18:43;3035E847FC35DA4000000001;GRUPO SOMA - MATRIZ botafogo;grupo soma -  ANIMALE MOEMA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277194;05/10/2022 18:43;3035E847FC30858000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCPRS1 - Rua Cubatão;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277195;05/10/2022 18:43;3035E847FC30660000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCMOE6 - Maracatins;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277196;05/10/2022 18:43;3035E847FC1C488000000001;INBRANDS - MATRIZ;BOBSTORE - MORUMBI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277197;05/10/2022 18:43;3035E847FC1CD2C000000001;INBRANDS - MATRIZ;ELLUS - MORUMBI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277198;05/10/2022 18:43;3035E847FC1C34C000000001;INBRANDS - MATRIZ;TH - MORUMBI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277199;05/10/2022 18:43;3035E847FC36B00000000001;JOGe - Matriz;JOGe - LJ 06 SHOPPING MORUMBI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277200;05/10/2022 18:43;303430D3FC57E44000001BE6;;;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277201;05/10/2022 18:43;3035E847FC1C7C8000000001;INBRANDS - MATRIZ;VR MORUMBI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277202;05/10/2022 18:43;3035E847FC37D98000000001;PONTAL VERMELHO - matriz;PONTAL VERMELHO - LJ 12 Shopping Campo Limpo;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277203;05/10/2022 18:43;3035E847FC3B430000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ37 - SHOP FIESTA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277204;05/10/2022 18:43;3035E847FC3844C000000001;SANUTRIN MATRIZ;SANUTRIN - LUMIAR MORUMBI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277205;05/10/2022 18:43;3035E847FC3B3E0000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ33 - SHOP CAMPO LIMPO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277206;05/10/2022 18:43;3035E847FC339B4000000001;LEO MADEIRAS - MATRIZ;LEO MADEIRAS - JoAo Dias;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277207;05/10/2022 18:43;3035E847FC382E4000000001;SANUTRIN MATRIZ;SANUTRIN - HUMBOLDT;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277208;05/10/2022 18:43;3035E847FC1CDFC000000001;INBRANDS - MATRIZ;ELLUS - IBIRAPUERA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277209;05/10/2022 18:43;3035E847FC1C580000000001;INBRANDS - MATRIZ;VR IBIRAPUERA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277210;05/10/2022 18:43;3035E847FC3B190000000001;MAMAE PRESENTES - CASA LOJISTA - MATRIZ;MAMAE PRESENTES - TATUAPE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277211;05/10/2022 18:43;3035E847FC1EAE0000000001;LLINEA - MATRIZ;LNA COZINHA CENTRAL;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277212;05/10/2022 18:43;3035E847FC36F64000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 26 Shopping Metro Tatuapé;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277213;05/10/2022 18:43;3035E847FC1A534000000001;UNIDAS - MATRIZ SP;UNIDAS - ACELERO ANHAIA MELO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277214;05/10/2022 18:43;3035E847FC2F8BC000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMARTFIT - ADM SP SPCAFR1 - ANALIA FRANCO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277215;05/10/2022 18:43;3035E847FC2F8B8000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMARTFIT - ADM SP SPCAFR1 - ANALIA FRANCO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277217;05/10/2022 18:43;3035E847FC22A9C000000001;ASSAI - MATRIZ;ASSAI - 	LJ153 - SÃO MATEUS - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277218;05/10/2022 18:43;3035E847FC3DDC4000000001;LLINEA - MATRIZ;LNA - PREMIER FAME BELEM;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277219;05/10/2022 18:43;3035E847FC39C38000000001;CAR SYSTEM - MATRIZ;CAR SYSTEM - REGIONAL MI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277220;05/10/2022 18:43;3035E847FC359D4000000001;DSV - MATRIZ SANTOS;DSV MATRIZ SANTOS - EDIFICIO DE APOIO TECA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277221;05/10/2022 18:43;3035E847FC3387C000000001;LEO MADEIRAS - MATRIZ;LEO MADEIRAS - Guarulhos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412277222;05/10/2022 18:43;3035E847FC3A9A4000000001;MASSIMA  ALIMENTAÇAO - MATRIZ SP;MASSIMA ALIMENT - CONTINENTAL GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278878;05/10/2022 18:43;3035E847FC39C44000000001;CAR SYSTEM - MATRIZ;CAR SYSTEM - REGIONAL  JG;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278880;05/10/2022 18:43;3035E847FC3745C000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 45 Shopping Metro Itaquera;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278883;05/10/2022 18:43;3035E847FC3B3E8000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ35 - SHOP ITAQUERA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278885;05/10/2022 18:43;3035E847FC29560000000001;NIKE MATRIZ - ESCRITÓRIO LAPA;NIKE - SHOPPING METRO ITAQUERA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278887;05/10/2022 18:43;3035E847FC38024000000001;PONTAL VERMELHO - matriz;PONTAL VERMELHO - lj 04 SHOP. ARICANDUVA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278889;05/10/2022 18:43;3035E847FC37144000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 33 Shopping Aricanduva;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278891;05/10/2022 18:43;3035E847FC3809C000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 47 Shopping Metro Itaquera;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278893;05/10/2022 18:43;3035E847FC1C5A0000000001;INBRANDS - MATRIZ;VR SHOP ANALIA FRANCO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278895;05/10/2022 18:43;3035E847FC35230000000001;DAVÓ MATRIZ - LJ 03 - HIPER GUAIANAZES;DAVó - lj 02 - Hiper OratOrio;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278897;05/10/2022 18:43;3035E847FC3B12C000000001;MAMAE PRESENTES - CASA LOJISTA - MATRIZ;MAMAE PRESENTES - GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278900;05/10/2022 18:43;3035E847FC34248000000001;oab - matriz;oab - 57ª GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278902;05/10/2022 18:43;3035E847FC2097C000000001;LLINEA - MATRIZ;LNA	MERCADOCAR - GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
